YT_ID,Start_time,End_time,Label,Genre
-G4vSBdh4HE, 30.000, 40.000,/m/064t9,Pop music
-GBXr6hvgfw, 30.000, 40.000,/m/064t9,Pop music
-GGaS1Zm_p0, 30.000, 40.000,/m/064t9,Pop music
-GKqKJ8rNcw, 30.000, 40.000,/m/0y4f8,Vocal music
-GL28r-2-zc, 30.000, 40.000,/m/07gxw,Techno
-GMsFY_p4o8, 190.000, 200.000,/m/0glt670,Hip hop music
-GMyMBBbGyg, 30.000, 40.000,/m/064t9,Pop music
-GWtN0u7e6Q, 50.000, 60.000,/m/0glt670,Hip hop music
-GXL5IF9o0g, 30.000, 40.000,/m/064t9,Pop music
-GfWjs3xEIw, 130.000, 140.000,/m/06cqb,Reggae
-Gg_4WhI_aA, 30.000, 40.000,/m/064t9,Pop music
-GiAN6314oM, 30.000, 40.000,/m/06j6l,Rhythm and blues
-GjXkS8W7hA, 550.000, 560.000,/m/0glt670,Hip hop music
-GlJpTdgx2k, 30.000, 40.000,/m/07gxw,Techno
-GltWCvb2mU, 30.000, 40.000,/m/064t9,Pop music
-GxQl61CkNw, 90.000, 100.000,/m/064t9,Pop music
-H2Z1O2iQBo, 30.000, 40.000,/m/064t9,Pop music
-H2oQD_6Og4, 130.000, 140.000,/m/07gxw,Techno
-H7CMrA4jZA, 27.000, 37.000,/m/07gxw,Techno
-HD1BVuIncY, 30.000, 40.000,/m/064t9,Pop music
-HDxZ455knY, 30.000, 40.000,/m/06j6l,Rhythm and blues
-HI8A4u0R-U, 30.000, 40.000,/m/064t9,Pop music
-HJ9F8YyUyI, 30.000, 40.000,/m/0glt670,Hip hop music
-HKGa0eq2SY, 30.000, 40.000,/m/06j6l,Rhythm and blues
-HMBy7h-zkk, 30.000, 40.000,/m/064t9,Pop music
-HNuTT7mX2E, 30.000, 40.000,/m/06j6l,Rhythm and blues
-HQ4FbirXNU, 30.000, 40.000,/m/064t9,Pop music
-HUHV0LqmQI, 30.000, 40.000,/m/07gxw,Techno
-HUdfevHMhA, 30.000, 40.000,/m/064t9,Pop music
-HZ9BFoN5DQ, 280.000, 290.000,/m/06by7,Rock music
-HdspR3P2ik, 30.000, 40.000,/m/07gxw,Techno
-HfOEv7Qo0M, 240.000, 250.000,/m/07gxw,Techno
-HjXE7oz3fI, 30.000, 40.000,/m/0y4f8,Vocal music
-Hkyf2F76J0, 220.000, 230.000,/m/064t9,Pop music
-Hli-aCcOG8, 30.000, 40.000,/m/064t9,Pop music
-HqH1ndzkBQ, 30.000, 40.000,/m/07gxw,Techno
-Hwk2-aEvco, 30.000, 40.000,/m/064t9,Pop music
-HyTXdTZG4U, 19.000, 29.000,/m/0glt670,Hip hop music
-I0MkCWQrKg, 120.000, 130.000,/m/0y4f8,Vocal music
-I2IoiB6wOA, 30.000, 40.000,/m/06cqb,Reggae
-I6RiK0Njhk, 30.000, 40.000,/m/07gxw,Techno
-IBBS7VvJrA, 30.000, 40.000,/m/07gxw,Techno
-IFay55u1Ts, 30.000, 40.000,/m/07gxw,Techno
-ILksXp4XnE, 220.000, 230.000,/m/06by7,Rock music
-ILqDdnKsNA, 30.000, 40.000,/m/07gxw,Techno
-INPV-XA2U4, 70.000, 80.000,/m/06by7,Rock music
-INdwLMwg1I, 200.000, 210.000,/m/06cqb,Reggae
-IVCemVmOEM, 30.000, 40.000,/m/064t9,Pop music
-IYmoCh5WKA, 30.000, 40.000,/m/06j6l,Rhythm and blues
-IYt8ip9Wyw, 240.000, 250.000,/m/07gxw,Techno
-IdaRK6UaP0, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Ii0bbk0bk4, 570.000, 580.000,/m/0glt670,Hip hop music
-Iklj4Hq-pQ, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Ilz4UwoUW8, 200.000, 210.000,/m/06by7,Rock music
-Ipt-syK_ns, 30.000, 40.000,/m/07gxw,Techno
-IqJ_tL-gkk, 30.000, 40.000,/m/064t9,Pop music
-IqXjnMH0VU, 30.000, 40.000,/m/07gxw,Techno
-Iry8bqVH7U, 280.000, 290.000,/m/0glt670,Hip hop music
-ItBFYOLeEo, 30.000, 40.000,/m/06j6l,Rhythm and blues
-ItxMYddUyY, 90.000, 100.000,/m/0glt670,Hip hop music
-IvOc5m6ows, 30.000, 40.000,/m/07gxw,Techno
-Iwb6_7IZ-g, 30.000, 40.000,/m/064t9,Pop music
-IwlXgU2EoE, 30.000, 40.000,/m/06j6l,Rhythm and blues
-IxscSwvjwY, 30.000, 40.000,/m/07gxw,Techno
-IxugWsAxGw, 30.000, 40.000,/m/07gxw,Techno
-Izks2mifA0, 110.000, 120.000,/m/064t9,Pop music
-J2FmwhAONI, 80.000, 90.000,/m/06j6l,Rhythm and blues
-J5OJBO3mx8, 30.000, 40.000,/m/06j6l,Rhythm and blues
-J6y3svfois, 30.000, 40.000,/m/07gxw,Techno
-JEtjRRd_ig, 30.000, 40.000,/m/06j6l,Rhythm and blues
-JHOW9ExeT8, 30.000, 40.000,/m/064t9,Pop music
-JKMOJ32usA, 30.000, 40.000,/m/064t9,Pop music
-JKZGCFK67o, 22.000, 32.000,/m/07gxw,Techno
-Jfg8D-oXAw, 30.000, 40.000,/m/07gxw,Techno
-JmtIAsVsrg, 80.000, 90.000,/m/064t9,Pop music
-JpN8Vdswfo, 30.000, 40.000,/m/07gxw,Techno
-JqvV8yO03w, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Jrn-VJQipg, 30.000, 40.000,/m/064t9,Pop music
-JzBdiZZpX0, 70.000, 80.000,/m/06cqb,Reggae
-K07Ynt8TuI, 20.000, 30.000,/m/064t9,Pop music
-K38ZB0eWgQ, 30.000, 40.000,/m/064t9,Pop music
-K5-rJglzYQ, 150.000, 160.000,/m/06by7,Rock music
-K7Rmpkb_TQ, 30.000, 40.000,/m/07gxw,Techno
-K8U1d7KBYM, 90.000, 100.000,/m/0glt670,Hip hop music
-KAT7oc5i_0, 30.000, 40.000,/m/07gxw,Techno
-KAhODcRoQI, 30.000, 40.000,/m/07gxw,Techno
-KAoDGE6BdI, 480.000, 490.000,/m/06j6l,Rhythm and blues
-KFZKVTiBsI, 30.000, 40.000,/m/064t9,Pop music
-KFl1-lbLPY, 30.000, 40.000,/m/07gxw,Techno
-KLqYyJJEmw, 30.000, 40.000,/m/06j6l,Rhythm and blues
-KLzOWbfDOo, 30.000, 40.000,/m/06j6l,Rhythm and blues
-KO9pQiU1_I, 30.000, 40.000,/m/064t9,Pop music
-KQDQS_k_z4, 30.000, 40.000,/m/064t9,Pop music
-KRUdm7WwYM, 30.000, 40.000,/m/06j6l,Rhythm and blues
-KTuWXHJEZc, 110.000, 120.000,/m/06cqb,Reggae
-KWOKMOsLgE, 30.000, 40.000,/m/07gxw,Techno
-KXR7xqSd9U, 30.000, 40.000,/m/07gxw,Techno
-KY-8E1S5PQ, 30.000, 40.000,/m/064t9,Pop music
-KZT45HQnSA, 120.000, 130.000,/m/06by7,Rock music
-K_0BqnZIPw, 30.000, 40.000,/m/06j6l,Rhythm and blues
-KdJub_URQ0, 30.000, 40.000,/m/06j6l,Rhythm and blues
-KeQ5ajX6TE, 30.000, 40.000,/m/07gxw,Techno
-KebXg5Fl-A, 30.000, 40.000,/m/07gxw,Techno
-KglatHtj5Y, 300.000, 310.000,/m/06by7,Rock music
-KhNmS4z2is, 30.000, 40.000,/m/0glt670,Hip hop music
-Kjo0fWz5Ac, 30.000, 40.000,/m/06j6l,Rhythm and blues
-KmULz6mdsw, 70.000, 80.000,/m/0y4f8,Vocal music
-Kr33wsBdqY, 280.000, 290.000,/m/06by7,Rock music
-KrWVagrBKQ, 30.000, 40.000,/m/07gxw,Techno
-Kt9PWvpzjI, 30.000, 40.000,/m/06j6l,Rhythm and blues
-KxlRfl9nVg, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Ky-AvKxWak, 30.000, 40.000,/m/06j6l,Rhythm and blues
-L-hF0PZqqg, 30.000, 40.000,/m/064t9,Pop music
-L7UeEW2kwI, 30.000, 40.000,/m/06j6l,Rhythm and blues
-L7vvg2thg4, 120.000, 130.000,/m/07gxw,Techno
-L82tU42K2A, 30.000, 40.000,/m/064t9,Pop music
-L9wcWj8fBw, 30.000, 40.000,/m/06j6l,Rhythm and blues
-LAgvQWq1Pw, 30.000, 40.000,/m/06j6l,Rhythm and blues
-LBdsxhIEvo, 0.000, 10.000,/m/064t9,Pop music
-LGAN5gaIDU, 30.000, 40.000,/m/07gxw,Techno
-LJlLp-U-cU, 30.000, 40.000,/m/064t9,Pop music
-LPqyZoGnUc, 30.000, 40.000,/m/06j6l,Rhythm and blues
-LTES9d6dZY, 320.000, 330.000,/m/06by7,Rock music
-LUecU1iaMc, 30.000, 40.000,/m/06j6l,Rhythm and blues
-LVV-0cw9o8, 150.000, 160.000,/m/07gxw,Techno
-LWcD4ki4Bg, 30.000, 40.000,/m/06j6l,Rhythm and blues
-LZcuJ2GgMg, 30.000, 40.000,/m/07gxw,Techno
-L_r0JJnS3c, 0.000, 10.000,/m/06by7,Rock music
-Lc-gZqff_8, 180.000, 190.000,/m/0y4f8,Vocal music
-LdhrlAsT2Y, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Le_6quySFM, 30.000, 40.000,/m/064t9,Pop music
-LiiV9py0Rg, 30.000, 40.000,/m/064t9,Pop music
-LjhmhhEnk4, 500.000, 510.000,/m/0glt670,Hip hop music
-LrG1y08aNU, 30.000, 40.000,/m/06j6l,Rhythm and blues
-LuXqy8EE8s, 30.000, 40.000,/m/06j6l,Rhythm and blues
-M4EGpX-rBQ, 60.000, 70.000,/m/06cqb,Reggae
-MFsykRgxhc, 380.000, 390.000,/m/064t9,Pop music
-MHn59YVSDc, 10.000, 20.000,/m/06by7,Rock music
-MMryww4Ae8, 170.000, 180.000,/m/06by7,Rock music
-MNToYiGN0Y, 0.000, 10.000,/m/0glt670,Hip hop music
-MQ01E2BfUg, 30.000, 40.000,/m/064t9,Pop music
-MTqgRUXkM8, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Ma6m7JV8QQ, 30.000, 40.000,/m/0y4f8,Vocal music
-MeOL6zkF70, 30.000, 40.000,/m/06j6l,Rhythm and blues
-MkGyRdawJs, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Mqz5TqiS30, 30.000, 40.000,/m/064t9,Pop music
-MrIGeGGk9M, 30.000, 40.000,/m/06j6l,Rhythm and blues
-MsZlS4iYT8, 30.000, 40.000,/m/064t9,Pop music
-N1NfFGvqro, 40.000, 50.000,/m/06by7,Rock music
-N1aO30Zkro, 70.000, 80.000,/m/064t9,Pop music
-N32-BcJ6vY, 30.000, 40.000,/m/06j6l,Rhythm and blues
-N33HYdhvxQ, 30.000, 40.000,/m/0y4f8,Vocal music
-N4lncAQErs, 10.000, 20.000,/m/064t9,Pop music
-N72BYqbh9c, 10.000, 20.000,/m/0glt670,Hip hop music
-NAOt-ewNoU, 140.000, 150.000,/m/0glt670,Hip hop music
-NAdriL_z9U, 220.000, 230.000,/m/07gxw,Techno
-NBO7Vs8MPA, 30.000, 40.000,/m/064t9,Pop music
-NBWCcl1Zj0, 30.000, 40.000,/m/07gxw,Techno
-NCHgpnE7so, 30.000, 40.000,/m/07gxw,Techno
-ND_ke-F-3Y, 30.000, 40.000,/m/064t9,Pop music
-NFOubsmrN8, 30.000, 40.000,/m/0y4f8,Vocal music
-NGlee3U-go, 30.000, 40.000,/m/07gxw,Techno
-NH12W4EYtI, 30.000, 40.000,/m/064t9,Pop music
-NHM9gX207o, 30.000, 40.000,/m/07gxw,Techno
-NLmkyVH5So, 0.000, 10.000,/m/07gxw,Techno
-NN7iOqzbCk, 30.000, 40.000,/m/064t9,Pop music
-NNNgM_S4Z8, 30.000, 40.000,/m/07gxw,Techno
-NNdjuTIZm8, 30.000, 40.000,/m/06j6l,Rhythm and blues
-NPSM-6gf40, 30.000, 40.000,/m/06j6l,Rhythm and blues
-NRf5NDwvII, 30.000, 40.000,/m/07gxw,Techno
-NUczwEy7x0, 0.000, 10.000,/m/064t9,Pop music
-NV8MgQ4xjk, 30.000, 40.000,/m/07gxw,Techno
-NaOaYlV3WI, 30.000, 40.000,/m/0y4f8,Vocal music
-NfP6L1mFs4, 30.000, 40.000,/m/07gxw,Techno
-Ngj0Zc5ank, 30.000, 40.000,/m/07gxw,Techno
-NjywMzlbrg, 30.000, 40.000,/m/064t9,Pop music
-Nl-QkhCuBc, 30.000, 40.000,/m/064t9,Pop music
-Nl-snsfJJw, 30.000, 40.000,/m/07gxw,Techno
-NmbqDIKsNU, 30.000, 40.000,/m/064t9,Pop music
-Nsrv1OzHrw, 27.000, 37.000,/m/06j6l,Rhythm and blues
-Ntwpbws9rA, 30.000, 40.000,/m/07gxw,Techno
-NwtWbilZ9Q, 30.000, 40.000,/m/07gxw,Techno
-O1t4n-J_fM, 30.000, 40.000,/m/07gxw,Techno
-O54ElLyRTU, 30.000, 40.000,/m/06j6l,Rhythm and blues
-O5MO1wAbEE, 300.000, 310.000,/m/07gxw,Techno
-O5asJccqPg, 100.000, 110.000,/m/064t9,Pop music
-O6DR92vEMA, 30.000, 40.000,/m/064t9,Pop music
-O6biJBtcaY, 30.000, 40.000,/m/064t9,Pop music
-O7Du6Gx49U, 60.000, 70.000,/m/06by7,Rock music
-O9-l69ijf0, 30.000, 40.000,/m/07gxw,Techno
-O9OOKTj8ds, 50.000, 60.000,/m/07gxw,Techno
-ODypvXtWbw, 370.000, 380.000,/m/06by7,Rock music
-OGS2Wyh9jI, 240.000, 250.000,/m/06by7,Rock music
-OHLTfecRyE, 30.000, 40.000,/m/06j6l,Rhythm and blues
-OI0_1roORk, 80.000, 90.000,/m/06by7,Rock music
-OI4Y5zatSE, 30.000, 40.000,/m/064t9,Pop music
-ONl2WM87kI, 30.000, 40.000,/m/06j6l,Rhythm and blues
-OOzHCiwszc, 30.000, 40.000,/m/07gxw,Techno
-OSI-8gynxg, 180.000, 190.000,/m/06by7,Rock music
-OT5WhqrVwU, 30.000, 40.000,/m/07gxw,Techno
-OWjO1T6w2c, 30.000, 40.000,/m/06j6l,Rhythm and blues
-OYVTvZtg-0, 23.000, 33.000,/m/06j6l,Rhythm and blues
-OYwaV9gykw, 30.000, 40.000,/m/064t9,Pop music
-Oam8KWU3oE, 30.000, 40.000,/m/07gxw,Techno
-Oh82ZM2Syc, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Oiu9_FjpsQ, 380.000, 390.000,/m/0glt670,Hip hop music
-OlJijgCteE, 30.000, 40.000,/m/07gxw,Techno
-Ou3L5DRf44, 30.000, 40.000,/m/064t9,Pop music
-OwoOIYsIXY, 170.000, 180.000,/m/06by7,Rock music
-Oxn5KS1jew, 30.000, 40.000,/m/06j6l,Rhythm and blues
-OyoOJxJRU0, 0.000, 10.000,/m/064t9,Pop music
-P-bC2zCGYY, 30.000, 40.000,/m/064t9,Pop music
-P-beBXosMI, 10.000, 20.000,/m/064t9,Pop music
-P-cOAfvooo, 130.000, 140.000,/m/06by7,Rock music
-P0NxgySXcY, 30.000, 40.000,/m/06j6l,Rhythm and blues
-P4sWCflm9Y, 30.000, 40.000,/m/06j6l,Rhythm and blues
-P7HjGGJS3g, 30.000, 40.000,/m/064t9,Pop music
-P8x0ACPQGk, 100.000, 110.000,/m/064t9,Pop music
-PFTUecgKik, 290.000, 300.000,/m/06by7,Rock music
-PHzGrzqA2M, 30.000, 40.000,/m/07gxw,Techno
-PItZIUlZn4, 50.000, 60.000,/m/064t9,Pop music
-PKQjg3_4UE, 30.000, 40.000,/m/064t9,Pop music
-PLBe5-7NFQ, 30.000, 40.000,/m/06j6l,Rhythm and blues
-PLZPvOcQ2w, 30.000, 40.000,/m/07gxw,Techno
-PN8_mDiLEg, 30.000, 40.000,/m/06j6l,Rhythm and blues
-PSukZ2aIzs, 150.000, 160.000,/m/06cqb,Reggae
-PSuvXcB-7g, 30.000, 40.000,/m/06j6l,Rhythm and blues
-PV2AEsNyfI, 100.000, 110.000,/m/06cqb,Reggae
-PV911dinwk, 220.000, 230.000,/m/0y4f8,Vocal music
-PXjOD9SjVY, 30.000, 40.000,/m/06j6l,Rhythm and blues
-PXvP8k_zxw, 0.000, 10.000,/m/07gxw,Techno
-PZPmNm8m-Q, 40.000, 50.000,/m/064t9,Pop music
-PZkT0NqWUQ, 30.000, 40.000,/m/07gxw,Techno
-PgzFkJsRpg, 30.000, 40.000,/m/06j6l,Rhythm and blues
-PoYb_DuZ5c, 560.000, 570.000,/m/06by7,Rock music
-Pqri14fAYU, 30.000, 40.000,/m/064t9,Pop music
-Prz-HdB3So, 30.000, 40.000,/m/07gxw,Techno
-Ps54nn-qCo, 30.000, 40.000,/m/07gxw,Techno
-PsdAttGfWQ, 30.000, 40.000,/m/06j6l,Rhythm and blues
-PzaoOHB16s, 19.000, 29.000,/m/0y4f8,Vocal music
-Q2n7TzOwLk, 30.000, 40.000,/m/064t9,Pop music
-Q3Z4MDOn_o, 110.000, 120.000,/m/06cqb,Reggae
-Q4WUeov6XM, 30.000, 40.000,/m/07gxw,Techno
-Q78KvYSEJU, 30.000, 40.000,/m/06j6l,Rhythm and blues
-QI9BIwaEMc, 220.000, 230.000,/m/0y4f8,Vocal music
-QL39OmBIqw, 150.000, 160.000,/m/06by7,Rock music
-QLK1QNkPUo, 510.000, 520.000,/m/064t9,Pop music
-QOBTM1GeeY, 180.000, 190.000,/m/0y4f8,Vocal music
-QOMSSBE_Ew, 30.000, 40.000,/m/06j6l,Rhythm and blues
-QWxX7ZGnXE, 30.000, 40.000,/m/06j6l,Rhythm and blues
-QYj7LU35IA, 190.000, 200.000,/m/06by7,Rock music
-QbRfi2BStc, 30.000, 40.000,/m/064t9,Pop music
-QhcKN8QZCo, 30.000, 40.000,/m/06j6l,Rhythm and blues
-QhpFJEzuEg, 30.000, 40.000,/m/07gxw,Techno
-QiU_NzJMuQ, 30.000, 40.000,/m/0glt670,Hip hop music
-Qkr7gj5Y8k, 30.000, 40.000,/m/07gxw,Techno
-QmozZlaa5Q, 20.000, 30.000,/m/07gxw,Techno
-Qna880F2fY, 160.000, 170.000,/m/07gxw,Techno
-Qo5p3YzXic, 30.000, 40.000,/m/07gxw,Techno
-Qu6nZwi6SA, 30.000, 40.000,/m/07gxw,Techno
-QvvvMYxQRE, 40.000, 50.000,/m/07gxw,Techno
-QwPvZdumeM, 60.000, 70.000,/m/0glt670,Hip hop music
-Qy3AYbud88, 130.000, 140.000,/m/064t9,Pop music
-Qzgd_KsJjw, 130.000, 140.000,/m/064t9,Pop music
-R-B-Di5qdE, 30.000, 40.000,/m/064t9,Pop music
-R015Y_4MHU, 100.000, 110.000,/m/0glt670,Hip hop music
-R0g4-t3_eU, 30.000, 40.000,/m/064t9,Pop music
-R4yzRm0KNU, 30.000, 40.000,/m/07gxw,Techno
-R6PNKBfI50, 30.000, 40.000,/m/064t9,Pop music
-R6nvbuIBsI, 30.000, 40.000,/m/06j6l,Rhythm and blues
-RArgO2DdSA, 30.000, 40.000,/m/06j6l,Rhythm and blues
-RCdod3rSAA, 30.000, 40.000,/m/0glt670,Hip hop music
-RCzdi2IMsg, 50.000, 60.000,/m/06by7,Rock music
-RFUAebI-QU, 100.000, 110.000,/m/06j6l,Rhythm and blues
-RHemQtn1r0, 130.000, 140.000,/m/064t9,Pop music
-RITMDTk_RM, 30.000, 40.000,/m/064t9,Pop music
-RIhC1fJU80, 30.000, 40.000,/m/06j6l,Rhythm and blues
-RJLn1ohHj0, 90.000, 100.000,/m/064t9,Pop music
-RLJUAYlw5c, 30.000, 40.000,/m/064t9,Pop music
-ROzanhjyFE, 30.000, 40.000,/m/07gxw,Techno
-RP1_eoP7d8, 30.000, 40.000,/m/06j6l,Rhythm and blues
-RPlBmmTcZs, 30.000, 40.000,/m/06j6l,Rhythm and blues
-RTEd4mXOmY, 30.000, 40.000,/m/06j6l,Rhythm and blues
-RTIZIPI01A, 20.000, 30.000,/m/064t9,Pop music
-RTkyfdXVik, 560.000, 570.000,/m/0y4f8,Vocal music
-RZX_W_5BDI, 30.000, 40.000,/m/07gxw,Techno
-RZqxBZd-2M, 100.000, 110.000,/m/064t9,Pop music
-Rc-SX4mg6I, 30.000, 40.000,/m/0y4f8,Vocal music
-ReCJBC9kKE, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Rh-NfRHldA, 30.000, 40.000,/m/06j6l,Rhythm and blues
-RjbQMdihU0, 70.000, 80.000,/m/06cqb,Reggae
-RnFWTFTu1o, 30.000, 40.000,/m/064t9,Pop music
-RoG1knbkos, 30.000, 40.000,/m/07gxw,Techno
-Rp76oVVg3U, 30.000, 40.000,/m/064t9,Pop music
-RvdfRgqiY0, 30.000, 40.000,/m/064t9,Pop music
-Rw-pms6LRA, 30.000, 40.000,/m/06by7,Rock music
-RwMAsLRaGA, 90.000, 100.000,/m/06cqb,Reggae
-RxnXj-5KXM, 50.000, 60.000,/m/064t9,Pop music
-S12Dehocnk, 30.000, 40.000,/m/064t9,Pop music
-S28mCnaHvc, 180.000, 190.000,/m/06by7,Rock music
-S3Y7RHx1uk, 30.000, 40.000,/m/064t9,Pop music
-S4M8XkLJLg, 210.000, 220.000,/m/0y4f8,Vocal music
-S6YQocfH9M, 140.000, 150.000,/m/06by7,Rock music
-S8yRMGv7H4, 30.000, 40.000,/m/06j6l,Rhythm and blues
-SCO4Y8aKng, 180.000, 190.000,/m/06by7,Rock music
-SD3ThrW_RA, 30.000, 40.000,/m/064t9,Pop music
-SEGV34yhUM, 30.000, 40.000,/m/06j6l,Rhythm and blues
-SFQ4NPM17k, 120.000, 130.000,/m/0glt670,Hip hop music
-SGZ_fEOR_s, 60.000, 70.000,/m/07gxw,Techno
-SVlyMwof0k, 30.000, 40.000,/m/07gxw,Techno
-SXTGRtucBU, 30.000, 40.000,/m/0glt670,Hip hop music
-SZt0xdspOU, 30.000, 40.000,/m/06j6l,Rhythm and blues
-SaGu3Rv89M, 140.000, 150.000,/m/0glt670,Hip hop music
-SbRQeOdwU4, 130.000, 140.000,/m/06by7,Rock music
-ShiLnubDqw, 30.000, 40.000,/m/064t9,Pop music
-Si7WJgYSps, 30.000, 40.000,/m/06j6l,Rhythm and blues
-SjXkwWDKAs, 0.000, 10.000,/m/06by7,Rock music
-SmEojWLcOk, 30.000, 40.000,/m/0y4f8,Vocal music
-Sxfb1SP5wY, 30.000, 40.000,/m/06j6l,Rhythm and blues
-Sy1yDFxv4Q, 30.000, 40.000,/m/064t9,Pop music
-T-TgULgAVs, 30.000, 40.000,/m/064t9,Pop music
-T-wDS3UeE0, 30.000, 40.000,/m/064t9,Pop music
-T2qqo6Siyc, 30.000, 40.000,/m/064t9,Pop music
-T3WOzugDGM, 110.000, 120.000,/m/0y4f8,Vocal music
-T4w0z3Zre8, 70.000, 80.000,/m/0glt670,Hip hop music
-T6-5qjd_Ag, 30.000, 40.000,/m/07gxw,Techno
-T6K5i3kuzE, 30.000, 40.000,/m/07gxw,Techno
-TACPur7-bA, 70.000, 80.000,/m/06j6l,Rhythm and blues
-TAbSb26Xpw, 21.000, 31.000,/m/07gxw,Techno
-TDZIcfEEmw, 30.000, 40.000,/m/064t9,Pop music
-TFnCVWfB2Y, 30.000, 40.000,/m/064t9,Pop music
-TGAU410UOA, 30.000, 40.000,/m/06j6l,Rhythm and blues
-TPy8eOOgrE, 50.000, 60.000,/m/064t9,Pop music
-TTpc9ykb_g, 130.000, 140.000,/m/064t9,Pop music
-TTugZ7e1ss, 20.000, 30.000,/m/07gxw,Techno
-TU6Yqf14Aw, 30.000, 40.000,/m/064t9,Pop music
-TWbf1Y07n0, 30.000, 40.000,/m/0glt670,Hip hop music
-TXRFD-ONJI, 190.000, 200.000,/m/064t9,Pop music
-TYgwMNl2BY, 80.000, 90.000,/m/06by7,Rock music
-TZbBCuHiug, 30.000, 40.000,/m/07gxw,Techno
-TZragmwtiE, 30.000, 40.000,/m/07gxw,Techno
-T_ZH_RMrgE, 30.000, 40.000,/m/06j6l,Rhythm and blues
-TdKFIt-tlY, 210.000, 220.000,/m/06by7,Rock music
-TekwOqqJOA, 10.000, 20.000,/m/07gxw,Techno
-TgA7VncuDA, 30.000, 40.000,/m/064t9,Pop music
-ThLXEWyG6k, 30.000, 40.000,/m/0y4f8,Vocal music
-ThMFkl3X6Q, 30.000, 40.000,/m/07gxw,Techno
-TiI6_zR60s, 30.000, 40.000,/m/06j6l,Rhythm and blues
-TjLX31d-SQ, 30.000, 40.000,/m/064t9,Pop music
-Tjb_Tz2eHQ, 30.000, 40.000,/m/064t9,Pop music
-TnEt6XJZ20, 30.000, 40.000,/m/064t9,Pop music
-TnJ-nSaDU0, 30.000, 40.000,/m/0glt670,Hip hop music
-Tnw2qDk_1M, 40.000, 50.000,/m/07gxw,Techno
-TwxU2F6QVE, 40.000, 50.000,/m/06cqb,Reggae
-TxVQpVC72g, 20.000, 30.000,/m/07gxw,Techno
-Txh4WQM4Bg, 30.000, 40.000,/m/07gxw,Techno
-U29BLegELc, 240.000, 250.000,/m/06j6l,Rhythm and blues
-U4MKVjgGRY, 30.000, 40.000,/m/06j6l,Rhythm and blues
-U5U1vQxamg, 210.000, 220.000,/m/06by7,Rock music
-U7rwbgwLAI, 30.000, 40.000,/m/06j6l,Rhythm and blues
-UFqiHqgWhA, 10.000, 20.000,/m/06by7,Rock music
-UI-b76l9sU, 30.000, 40.000,/m/07gxw,Techno
-ULJMBjjim8, 30.000, 40.000,/m/064t9,Pop music
-ULsQE36QnY, 30.000, 40.000,/m/07gxw,Techno
-UNx2w0U3kw, 30.000, 40.000,/m/07gxw,Techno
-US-1GougZo, 0.000, 10.000,/m/07gxw,Techno
-UVZnbuk1CI, 70.000, 80.000,/m/06j6l,Rhythm and blues
-U_uDbtQ088, 30.000, 40.000,/m/064t9,Pop music
-UaxxDh-030, 130.000, 140.000,/m/0glt670,Hip hop music
-Uf8XgCOyWc, 30.000, 40.000,/m/07gxw,Techno
-UfpqfyspJw, 30.000, 40.000,/m/07gxw,Techno
-UjmFUrJBfg, 80.000, 90.000,/m/06by7,Rock music
-Uv83ZxezkA, 18.000, 28.000,/m/064t9,Pop music
-UvSn7kN7AQ, 30.000, 40.000,/m/06j6l,Rhythm and blues
-UwQ4wX555Q, 30.000, 40.000,/m/07gxw,Techno
-Uy3U3lGj5s, 30.000, 40.000,/m/07gxw,Techno
-UyuqI71P0w, 30.000, 40.000,/m/064t9,Pop music
-V0zSxh04LQ, 30.000, 40.000,/m/07gxw,Techno
-V1aaZd3YBo, 30.000, 40.000,/m/07gxw,Techno
-V8CnICUJs4, 30.000, 40.000,/m/064t9,Pop music
-VAPyQggMOU, 30.000, 40.000,/m/064t9,Pop music
-VArdFuY0-k, 30.000, 40.000,/m/064t9,Pop music
-VAtHqWVVXo, 260.000, 270.000,/m/06cqb,Reggae
-VHJGTq6a5w, 30.000, 40.000,/m/0glt670,Hip hop music
-VMLe9vqFvA, 40.000, 50.000,/m/064t9,Pop music
-VMSQjgsVKI, 30.000, 40.000,/m/07gxw,Techno
-VR_uEsa4qw, 30.000, 40.000,/m/07gxw,Techno
-VZAwJS1S8c, 30.000, 40.000,/m/06j6l,Rhythm and blues
-VawyWkMUUY, 60.000, 70.000,/m/064t9,Pop music
-VetEvrRWF8, 30.000, 40.000,/m/06j6l,Rhythm and blues
-VgDLt5qHsw, 80.000, 90.000,/m/0y4f8,Vocal music
-ViYUyLzClA, 150.000, 160.000,/m/0glt670,Hip hop music
-VkGxceLi5Y, 30.000, 40.000,/m/07gxw,Techno
-VmM2YDYtzQ, 30.000, 40.000,/m/06j6l,Rhythm and blues
-VnJLpe0tXU, 150.000, 160.000,/m/06by7,Rock music
-VnKSoxuGp0, 30.000, 40.000,/m/07gxw,Techno
